COD_SIM,ID_EST,NTS_LEC_10,NTS_MAT_10,RAN_NOT_10,NTS_LEC_11,NTS_MAT_11,RAN_NOT_11,TEXTO 1,TEXTO 2,TEXTO 3,TEXTO 4,NTS_LEC_10,NTS_MAT_10,RAN_NOT_10,NTS_LEC_11,NTS_MAT_11,RAN_NOT_11,NTS_LEC_10,NTS_MAT_10,NTS_LEC_11,NTS_MAT_11,Constante 0-5 para 0-10,Comparador 0-10,NTS_LEC_10,NTS_MAT_10,NTS_LEC_11,NTS_MAT_11,,,NTS_LEC_10,CUAL_NTS_LEC_10,CUAN_CON_PROM_NTS_LEC_10,NTS_MAT_10,CUAL_NTS_MAT_10,CUAN_CON_PROM_NTS_MAT_10,RAN_NOT_10,NTS_LEC_11,CUAL_NTS_LEC_10,CUAN_CON_PROM_NTS_LEC_10,NTS_MAT_11,CUAL_NTS_MAT_11,CUAN_CON_PROM_NTS_MAT_11,RAN_NOT_11,SUPERIOR,ALTO,BASICO,BAJO
12103030,94082000660,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,NO TIENE,,,NO TIENE,0,0,0,0,,,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,,,,,,,,,,,,,,,,,,
12107008,94021305140,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",NO TIENE,NO TIENE,NO TIENE,BASICO,BASICO,NO TIENE,NO TIENE,,,"BAJO, BASICO, ALTO, SUPERIOR",,,NO TIENE,0,0,0,0,,,BASICO,BASICO,NO TIENE,NO TIENE,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
12107014,95042210049,4.3,4.4,0-5,4.5,4.4,0-5,04/03/2018,04/04/2018,04/05/2018,04/04/2018,4.3,4.4,0-5,4.5,4.4,0-5,4.3,4.4,4.5,4.4,,,4.3,4.4,4.5,4.4,,,"4,30",ALTO,"4,30","4,4",SUPERIOR,"4,4",0-5,4.5,SUPERIOR,4.5,"4,4",ALTO,"4,4",0-5,,,,
12103031,94093005826,BAJO,BAJO,"DESEMPEÑO BAJO, DESEMPEÑO ALTO, DESEMPEÑO SUPERIOR, EXCELENTE",BAJO,BAJO,"DESEMPEÑO BAJO, DESEMPEÑO ALTO, DESEMPEÑO SUPERIOR, EXCELENTE",BAJO,BAJO,BAJO,BAJO,,,"DESEMPEÑO BAJO, DESEMPEÑO ALTO, DESEMPEÑO SUPERIOR, EXCELENTE",,,"DESEMPEÑO BAJO, DESEMPEÑO ALTO, DESEMPEÑO SUPERIOR, EXCELENTE",0,0,0,0,,,DESEMPEÑO BASICO,DESEMPEÑO BASICO,DESEMPEÑO BASICO,DESEMPEÑO BASICO,,,BAJO,BAJO,"2,5",BAJO,BAJO,"2,5","BAJO, BASICO, ALTO, SUPERIOR",BAJO,BAJO,"2,5",BAJO,BAJO,"2,5","BAJO, BASICO, ALTO, SUPERIOR",,,,
12103023,95041626640,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,BASICO,BASICO,,,"BAJO, BASICO, ALTO, SUPERIOR",,,"BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,BASICO,BASICO,BASICO,BASICO,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,
12103024,1144079400,4.0,3.8,0-5,4.1,4.6,0-5,4.0,03/08/2018,04/01/2018,04/06/2018,4.1,3.8,0-5,4.1,4.6,0-5,4.1,3.8,4.1,4.6,,,4.1,3.8,4.1,4.6,,,"4,10",ALTO,"4,10","3,8",BASICO,"3,8",0-5,"4,1",ALTO,"4,1",4.6,SUPERIOR,4.6,0-5,,,,
13103036,1144191315,3.8,3.8,0-5,3.7,3.0,0-5,03/08/2018,03/08/2018,03/07/2018,3.0,3.8,3.8,0-5,3.7,3.1,0-5,3.8,3.8,3.7,3.1,,,3.8,3.8,3.7,3.1,,,"3,80",BASICO,"3,80","3,8",BASICO,"3,8",0-5,"3,7",BASICO,"3,7","3,1",BASICO,"3,1",0-5,,,,
13103002,1113672955,4.9,4.4,0-5,4.9,4.6,0-5,04/09/2018,04/04/2018,04/09/2018,04/06/2018,4.9,4.4,0-5,4.9,4.6,0-5,4.9,4.4,4.9,4.6,,,4.9,4.4,4.9,4.6,,,4.9,SUPERIOR,4.9,"4,4",SUPERIOR,"4,4",0-5,4.9,SUPERIOR,4.9,4.6,SUPERIOR,4.6,0-5,,,,
13103005,1144196942,DESEMPEÑO ALTO,DESEMPEÑO ALTO,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",DESEMPEÑO ALTO,DESEMPEÑO ALTO,DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR,,,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",,,"DESEMPEÑO BAJO, DESEMPEÑO BÁSICO, DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR",0,0,0,0,,,DESEMPEÑO ALTO,DESEMPEÑO ALTO,DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR,,,ALTO,ALTO,4.25,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",ALTO,ALTO,4.25,SUPERIOR,SUPERIOR,4.75,"BAJO, BASICO, ALTO, SUPERIOR",,,,
12203029,1107087483,ALTO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",ALTO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",ALTO,BASICO,ALTO,BASICO,,,"BAJO, BASICO, ALTO, SUPERIOR",,,"BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,ALTO,BASICO,ALTO,BASICO,,,ALTO,ALTO,4.25,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
12203013,1151959323,ACEPTABLE,EXCELENTE,"INSUFICIENTE, ACEPTABLE, SOBRESALIENTE, EXCELENTE",NO TIENE,NO TIENE,,ACEPTABLE,EXCELENTE,NO TIENE,NO TIENE,,,"INSUFICIENTE, ACEPTABLE, SOBRESALIENTE, EXCELENTE",,,,0,0,0,0,,,ACEPTABLE,EXCELENTE,NO TIENE,NO TIENE,,,BASICO,BASICO,3.5,SUPERIOR,SUPERIOR,4.75,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
12203030,1144191672,10.0,8.6,0-10,8.28,8.28,0-10,10.0,08/06/2018,8.28,8.28,"10,00",8.6,0-10,8.1,8.1,0-10,5,#¡VALOR!,#¡VALOR!,#¡VALOR!,,,5,"4,3","4,05","4,05",,,"5,00",SUPERIOR,"5,00","4,3",ALTO,"4,3",0-5,"4,05",ALTO,"4,05","4,05",ALTO,"4,05",0-5,,,,
12207010,1144083773,4.3,4.1,0-5,NO TIENE,NO TIENE,,04/03/2018,04/01/2018,NO TIENE,NO TIENE,4.3,4.1,0-5,O.I,O.I,,4.3,4.1,O.I,O.I,,,4.3,4.1,NO TIENE,NO TIENE,,,"4,30",ALTO,"4,30","4,1",ALTO,"4,1",0-5,,,,,,,,,,,
12207011,1144084191,3.7,3.3,0-5,NO TIENE,NO TIENE,,03/07/2018,03/03/2018,NO TIENE,NO TIENE,3.7,3.3,0-5,O.I,O.I,,3.7,3.3,O.I,O.I,,,3.7,3.3,NO TIENE,NO TIENE,,,"3,70",BASICO,"3,70","3,3",BASICO,"3,3",0-5,,,,,,,,,,,
13103016,1061763412,NO TIENE,NO TIENE,,NO TIENE,NO TIENE,,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,,,,,0,0,0,0,,,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,,,,,,,,,,,,,,,,,,
12207008,1118304958,ALTO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",ALTO,ALTO,BASICO,BASICO,,,"BAJO, BASICO, ALTO, SUPERIOR",,,"BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,ALTO,ALTO,BASICO,BASICO,,,ALTO,ALTO,4.25,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
13103045,1144081148,3.7,3.4,0-5,3.9,4.5,0-5,03/07/2018,03/04/2018,03/09/2018,04/05/2018,3.7,3.4,0-5,3.9,4.5,0-5,3.7,3.4,3.9,4.5,,,3.7,3.4,3.9,4.5,,,"3,70",BASICO,"3,70",3.4,SUPERIOR,3.4,0-5,"3,9",BASICO,"3,9",4.5,SUPERIOR,4.5,0-5,,,,
13103045,1144081148,3.7,3.4,"BAJO, BAJO, BASICO, ALTO, SUPERIOR",3.9,4.5,"BAJO, BASICO, ALTO, SUPERIOR",03/07/2018,03/04/2018,03/09/2018,04/05/2018,3.7,3.4,"BAJO, BAJO, BASICO, ALTO, SUPERIOR",3.9,4.5,"BAJO, BASICO, ALTO, SUPERIOR",3.7,3.4,3.9,4.5,,,3.7,3.4,3.9,4.5,,,"3,70",BASICO,"3,70",3.4,SUPERIOR,3.4,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
13107024,1107079585,3.80,4.1,"INSUFICIENTE, ACEPTABLE, EXCELENTE, SOBRESALIENTE",04.05,3.70,"INSUFICIENTE, ACEPTABLE, EXCELENTE, SOBRESALIENTE",3.80,04/01/2018,04/05/2018,3.70,3.1,4.1,"INSUFICIENTE, ACEPTABLE, EXCELENTE, SOBRESALIENTE",4.5,3.1,"INSUFICIENTE, ACEPTABLE, EXCELENTE, SOBRESALIENTE",3.1,4.1,4.5,3.1,,,3.1,4.1,4.5,3.1,,,"3,10",BASICO,"3,10","4,1",ALTO,"4,1","BAJO, BASICO, ALTO, SUPERIOR",4.5,SUPERIOR,4.5,"3,1",BASICO,"3,1",0-5,,,,
12203003,94090305730,NO TIENE,NO TIENE,NO TIENE,4.0,4.0,"BAJO, BASICO, ALTO, SUPERIOR",NO TIENE,NO TIENE,4.0,4.0,,,NO TIENE,4.1,4.1,"BAJO, BASICO, ALTO, SUPERIOR",0,0,4.1,4.1,,,NO TIENE,NO TIENE,4.1,4.1,,,,,,,,,,"4,1",ALTO,"4,1","4,1",ALTO,"4,1","BASICO , ALTO, SUPERIOR",,,,
12203035,95100607965,NO TIENE,NO TIENE,NO TIENE,NO  TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO  TIENE,NO TIENE,,,NO TIENE,,,NO TIENE,0,0,0,0,,,NO TIENE,NO TIENE,NO  TIENE,NO TIENE,,,,,,,,,,,,,,,,,,,,
12203037,95022609204,7.0,7.3,0-10,7.0,7.50,"BAJO, BASICO, ALTO, SUPERIOR",7.0,07/03/2018,7.0,7.50,7.1,7.3,0-10,7.1,7.1,"BAJO, BASICO, ALTO, SUPERIOR",#¡VALOR!,#¡VALOR!,7.1,7.1,,,"3,55","3,65",7.1,7.1,,,"3,55",BASICO,"3,55","3,65",BASICO,"3,65",0-5,"3,05",BASICO,"3,05","3,05",BASICO,"3,05","BASICO , ALTO, SUPERIOR",,,,
14203008,1144065999,NO TIENE,NO TIENE,NO TIENE,3.2,3.0,0-5,NO TIENE,NO TIENE,03/02/2018,3.0,,,NO TIENE,3.2,3.1,0-5,0,0,3.2,3.1,,,NO TIENE,NO TIENE,3.2,3.1,,,,,,,,,,"3,2",BASICO,"3,2","3,1",BASICO,"3,1",0-5,,,,
12203009,1069741795,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,NO TIENE,,,NO TIENE,0,0,0,0,,,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,,,,,,,,,,,,,,,,,,
12203032,9501121210326,8.0,8.2,0-10,6.4,7.6,0-10,8.0,08/02/2018,06/04/2018,07/06/2018,8.1,8.2,0-10,6.4,7.6,0-10,#¡VALOR!,#¡VALOR!,#¡VALOR!,#¡VALOR!,,,"4,05","4,1","3,2","3,8",,,"4,05",ALTO,"4,05","4,1",ALTO,"4,1",0-5,"3,2",BASICO,"3,2","3,8",BASICO,"3,8",0-5,,,,
13103038,1107080904,3.7,3.4,0-5,4.0,3.4,0-5,03/07/2018,03/04/2018,4.0,03/04/2018,3.7,3.4,0-5,4.1,3.4,0-5,3.7,3.4,4.1,3.4,,,3.7,3.4,4.1,3.4,,,"3,70",BASICO,"3,70",3.4,SUPERIOR,3.4,0-5,"4,1",ALTO,"4,1","3,4",BASICO,"3,4",0-5,,,,
13203029,1107089662,3.6,4.2,0-5,4.1,3.6,0-5,03/06/2018,04/02/2018,04/01/2018,03/06/2018,3.6,4.2,0-5,4.1,3.6,0-5,3.6,4.2,4.1,3.6,,,3.6,4.2,4.1,3.6,,,"3,60",BASICO,"3,60","4,2",ALTO,"4,2",0-5,"4,1",ALTO,"4,1","3,6",BASICO,"3,6",0-5,,,,
13103043,1144191140,3.6,3.5,0-5,3.6,2.7,0-5,03/06/2018,03/05/2018,03/06/2018,02/07/2018,3.6,3.5,0-5,3.6,2.7,0-5,3.6,3.5,3.6,2.7,,,3.6,3.5,3.6,2.7,,,"3,60",BASICO,"3,60","3,5",BASICO,"3,5",0-5,"3,6",BASICO,"3,6","2,7",BAJO,"2,7",0-5,,,,
13103034,1107084910,3.9,4.8,0-5,NO TIENE,NO TIENE,,03/09/2018,04/08/2018,NO TIENE,NO TIENE,3.9,4.8,0-5,O.I,O.I,,3.9,4.8,O.I,O.I,,,3.9,4.8,NO TIENE,NO TIENE,,,"3,90",BASICO,"3,90",4.8,SUPERIOR,4.8,0-5,,,,,,,,,,,
13103030,1112485833,SUPERIOR,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",ALTO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",SUPERIOR,ALTO,ALTO,ALTO,,,"BAJO, BASICO, ALTO, SUPERIOR",,,"BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,SUPERIOR,ALTO,ALTO,ALTO,,,SUPERIOR,SUPERIOR,4.75,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
13103010,1144082524,4.2,3.9,0-5,4.2,3.8,0-5,04/02/2018,03/09/2018,04/02/2018,03/08/2018,4.2,3.9,0-5,4.2,3.8,0-5,4.2,3.9,4.2,3.8,,,4.2,3.9,4.2,3.8,,,"4,20",ALTO,"4,20","3,9",BASICO,"3,9",0-5,"4,2",ALTO,"4,2","3,8",BASICO,"3,8",0-5,,,,
13203000,1144195090,3.6,3.7,0-5,3.9,3.8,0-5,03/06/2018,03/07/2018,03/09/2018,03/08/2018,3.6,3.7,0-5,3.9,3.8,0-5,3.6,3.7,3.9,3.8,,,3.6,3.7,3.9,3.8,,,"3,60",BASICO,"3,60","3,7",BASICO,"3,7",0-5,"3,9",BASICO,"3,9","3,8",BASICO,"3,8",0-5,,,,
13103046,1144190527,4.6,4.8,0-5,4.3,4.1,0-5,04/06/2018,04/08/2018,04/03/2018,04/01/2018,4.6,4.8,0-5,4.3,4.1,0-5,4.6,4.8,4.3,4.1,,,4.6,4.8,4.3,4.1,,,4.6,SUPERIOR,4.6,4.8,SUPERIOR,4.8,0-5,4.3,SUPERIOR,4.3,"4,1",ALTO,"4,1",0-5,,,,
13107022,1118259226,3.9,4.2,0-5,3.9,3.7,0-5,03/09/2018,04/02/2018,03/09/2018,03/07/2018,3.9,4.2,0-5,3.9,3.7,0-5,3.9,4.2,3.9,3.7,,,3.9,4.2,3.9,3.7,,,"3,90",BASICO,"3,90","4,2",ALTO,"4,2",0-5,"3,9",BASICO,"3,9","3,7",BASICO,"3,7",0-5,,,,
13207001,1144193563,4.0,3.9,0-5,4.2,4.1,0-5,4.0,03/09/2018,04/02/2018,04/01/2018,4.1,3.9,0-5,4.2,4.1,0-5,4.1,3.9,4.2,4.1,,,4.1,3.9,4.2,4.1,,,"4,10",ALTO,"4,10","3,9",BASICO,"3,9",0-5,"4,2",ALTO,"4,2","4,1",ALTO,"4,1",0-5,,,,
13103013,1144090521,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",3.4,4.0,0-5,BASICO,BASICO,03/04/2018,4.0,,,"BAJO, BASICO, ALTO, SUPERIOR",3.4,4.1,0-5,0,0,3.4,4.1,,,BASICO,BASICO,3.4,4.1,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
13107006,1143855194,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",NO TIENE,NO TIENE,NO TIENE,BASICO,BASICO,NO TIENE,NO TIENE,,,"BAJO, BASICO, ALTO, SUPERIOR",,,NO TIENE,0,0,0,0,,,BASICO,BASICO,NO TIENE,NO TIENE,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
13107027,95103112665,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,NO TIENE,,,NO TIENE,0,0,0,0,,,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,,,,,,,,,,,,,,,,,,
131207020,96061316121,3,3,"BAJO, BASICO, ALTO, SUPERIOR",3.9,4.2,"BAJO, BASICO, ALTO, SUPERIOR",02/01/1900,02/01/1900,03/09/2018,04/02/2018,3.1,3.1,"BAJO, BASICO, ALTO, SUPERIOR",3.9,4.2,"BAJO, BASICO, ALTO, SUPERIOR",3.1,3.1,3.9,4.2,,,3.1,3.1,3.9,4.2,,,"3,10",BASICO,"3,10","3,1",BASICO,"3,1",0-5,"3,9",BASICO,"3,9","4,2",ALTO,"4,2",0-5,,,,
13207017,9512167200,NO TIENE ,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE ,NO TIENE,NO TIENE,NO TIENE,,,NO TIENE,,,NO TIENE,0,0,0,0,,,NO TIENE ,NO TIENE,NO TIENE,NO TIENE,,,,,,,,,,,,,,,,,,,,
13107002,95012208600,DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR,"DESEMPEÑO BAJO, DESEMPEÑO ALTO, DESEMPEÑO SUPERIOR, EXCELENTE",BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR,BASICO,BASICO,,,"DESEMPEÑO BAJO, DESEMPEÑO ALTO, DESEMPEÑO SUPERIOR, EXCELENTE",,,"BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,DESEMPEÑO ALTO,DESEMPEÑO SUPERIOR,BASICO,BASICO,,,ALTO,ALTO,4.25,SUPERIOR,SUPERIOR,4.75,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
13103014,96020703765,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",NO TIENE,NO TIENE,NO TIENE,BASICO,BASICO,NO TIENE,NO TIENE,,,"BAJO, BASICO, ALTO, SUPERIOR",,,NO TIENE,0,0,0,0,,,BASICO,BASICO,NO TIENE,NO TIENE,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
13107023,95111200280,ALTO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",SUPERIOR,ALTO,"BAJO, BAJO, BASICO, ALTO, SUPERIOR",ALTO,ALTO,SUPERIOR,ALTO,,,"BAJO, BASICO, ALTO, SUPERIOR",,,"BAJO, BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,ALTO,ALTO,SUPERIOR,ALTO,,,ALTO,ALTO,4.25,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",SUPERIOR,SUPERIOR,4.75,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",,,,
13203022,97013011900,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",ALTO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,ALTO,ALTO,,,"BAJO, BASICO, ALTO, SUPERIOR",,,"BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,BASICO,BASICO,ALTO,ALTO,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR",ALTO,ALTO,4.25,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",,,,
13203018,1144086915,4.2,3.9,0-5,NO TIENE,NO TIENE,,04/02/2018,03/09/2018,NO TIENE,NO TIENE,4.2,3.9,0-5,O.I,O.I,,4.2,3.9,O.I,O.I,,,4.2,3.9,NO TIENE,NO TIENE,,,"4,20",ALTO,"4,20","3,9",BASICO,"3,9",0-5,,,,,,,,,,,
13203013,1144076362,5.0,5.0,0-10,6.0,5.0,0-10,5.0,5.0,6.0,5.0,5.0,5.0,0-10,"6,00","5,00",0-10,#¡VALOR!,#¡VALOR!,3,"2,5",,,"2,5","2,5",3,"2,5",,,"2,50",BAJO,"2,50","2,5",BAJO,"2,5",0-5,3,BAJO,3,"2,5",BAJO,"2,5",0-5,,,,
14103001,1144092426,4.0,4.5,0-5,4.0,4.6,0-5,4.0,04/05/2018,4.0,04/06/2018,4.1,4.5,0-5,4.1,4.6,0-5,4.1,4.5,4.1,4.6,,,4.1,4.5,4.1,4.6,,,"4,10",ALTO,"4,10","4,5",SUPERIOR,"4,5",0-5,"4,1",ALTO,"4,1",4.6,SUPERIOR,4.6,0-5,,,,
13203024,1107514113,4.2,3.5,0-5,NO TIENE,NO TIENE,,04/02/2018,03/05/2018,NO TIENE,NO TIENE,4.2,3.5,0-5,O.I,O.I,,4.2,3.5,O.I,O.I,,,4.2,3.5,NO TIENE,NO TIENE,,,"4,20",ALTO,"4,20","3,5",BASICO,"3,5",0-5,,,,,,,,,,,
16103013,1144079819,3.9,4.3,0-5,4.6,4.3,0-5,03/09/2018,04/03/2018,04/06/2018,04/03/2018,3.9,4.3,0-5,4.6,4.3,0-5,3.9,4.3,4.6,4.3,,,3.9,4.3,4.6,4.3,,,"3,90",BASICO,"3,90","4,3",ALTO,"4,3",0-5,4.6,SUPERIOR,4.6,"4,3",ALTO,"4,3",0-5,,,,
13207002,1061792558,4.3,5.0,0-5,4.6,5.0,0-5,04/03/2018,5.0,04/06/2018,5.0,4.3,5.1,0-5,4.6,5.1,0-5,4.3,5.1,4.6,5.1,,,4.3,5.1,4.6,5.1,,,"4,30",ALTO,"4,30",5,SUPERIOR,5,0-5,4.6,SUPERIOR,4.6,5,SUPERIOR,5,0-5,,,,
13207013,1144093390,4.2,4.0,0-5,NO TIENE,NO TIENE,,04/02/2018,4.0,NO TIENE,NO TIENE,4.2,4.1,0-5,O.I,O.I,,4.2,4.1,O.I,O.I,,,4.2,4.1,NO TIENE,NO TIENE,,,"4,20",ALTO,"4,20","4,1",ALTO,"4,1",0-5,,,,,,,,,,,
14207009,97012008868,BASICO,BASICO,"BAJO, BASICO, ALTO, SUPERIOR",3.0,3.2,0-5,BASICO,BASICO,3.0,03/02/2018,,,"BAJO, BASICO, ALTO, SUPERIOR",3.1,3.2,0-5,0,0,3.1,3.2,,,BASICO,BASICO,3.1,3.2,,,BASICO,BASICO,3.5,BASICO,BASICO,3.5,"BAJO, BASICO, ALTO, SUPERIOR","3,1",BASICO,"3,1","3,2",BASICO,"3,2",0-5,,,,
13207014,1144098765,4.6,4.3,0-5,NO TIENE,NO TIENE,,04/06/2018,04/03/2018,NO TIENE,NO TIENE,4.6,4.3,0-5,O.I,O.I,,4.6,4.3,O.I,O.I,,,4.6,4.3,NO TIENE,NO TIENE,,,4.6,SUPERIOR,4.6,"4,3",ALTO,"4,3",0-5,,,,,,,,,,,
13207005,1144086843,ALTO,SUPERIOR,"BAJO, BASICO, ALTO, SUPERIOR",6.0,9.0,0-10,ALTO,SUPERIOR,6.0,9.0,,,"BAJO, BASICO, ALTO, SUPERIOR",6.1,9.1,0-10,0,0,#¡VALOR!,#¡VALOR!,,,ALTO,SUPERIOR,"3,05","4,55",,,ALTO,ALTO,4.25,SUPERIOR,SUPERIOR,4.75,"BAJO, BASICO, ALTO, SUPERIOR",,,,,,,,,,,
13207016,1113535190,4.0,4.4,0-5,NO TIENE,NO TIENE,,4.0,04/04/2018,NO TIENE,NO TIENE,4.1,4.4,0-5,O.I,O.I,,4.1,4.4,O.I,O.I,,,4.1,4.4,NO TIENE,NO TIENE,,,"4,10",ALTO,"4,10","4,4",SUPERIOR,"4,4",0-5,,,,,,,,,,,
13203009,96082308528,NO TIENE,NO TIENE,,NO TIENE,NO TIENE,,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,,,,,0,0,0,0,,,NO TIENE,NO TIENE,NO TIENE,NO TIENE,,,,,,,,,,,,,,,,,,,,
13203015,1143868462,4.8,4.8,0-5,4.9,4.7,0-5,04/08/2018,04/08/2018,04/09/2018,04/07/2018,4.8,4.8,0-5,4.9,4.7,0-5,4.8,4.8,4.9,4.7,,,4.8,4.8,4.9,4.7,,,4.8,SUPERIOR,4.8,4.8,SUPERIOR,4.8,0-5,4.9,SUPERIOR,4.9,4.7,SUPERIOR,4.7,0-5,,,,
13203021,1144087931,8.0,7.0,0-10,NO TIENE,NO TIENE,,8.0,7.0,NO TIENE,NO TIENE,,,0-10,,,,0,0,0,0,,,8.0,7.0,NO TIENE,NO TIENE,,,"4,00",ALTO,"4,00","3,5",BASICO,"3,5",0-5,,,,,,,,,,,
14103040,1144085183,8.3,8.7,0-10,7.7,8.6,0-10,08/03/2018,08/07/2018,07/07/2018,08/06/2018,8.3,8.7,0-10,7.7,8.6,0-10,#¡VALOR!,#¡VALOR!,#¡VALOR!,#¡VALOR!,,,"4,15","4,35","3,85","4,3",,,"4,15",ALTO,"4,15","4,35",ALTO,"4,35",0-5,"3,85",BASICO,"3,85","4,3",ALTO,"4,3",0-5,,,,
13203030,96062511688,7.88,8.40,0-10,8.54,8.48,0-10,7.88,8.40,8.54,8.48,7.1,8.1,0-10,8.1,8.1,0-10,#¡VALOR!,#¡VALOR!,#¡VALOR!,#¡VALOR!,,,"3,55","4,05","4,05","4,05",,,"3,55",BASICO,"3,55","4,05",ALTO,"4,05",0-5,"4,05",ALTO,"4,05","4,05",ALTO,"4,05",0-5,,,,
13203025,1144080159,7.0,7.5,0-10,8.0,8.1,0-10,7.0,07/05/2018,8.0,08/01/2018,7.1,7.5,0-10,8.1,8.1,0-10,#¡VALOR!,#¡VALOR!,#¡VALOR!,#¡VALOR!,,,"3,55","3,75","4,05","4,05",,,"3,55",BASICO,"3,55","3,75",BASICO,"3,75",0-5,"4,05",ALTO,"4,05","4,05",ALTO,"4,05",0-5,,,,
13207003,1144086980,BASICO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,ALTO,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,ALTO,BASICO,ALTO,,,"BAJO, BASICO, ALTO, SUPERIOR",,,"BAJO, BASICO, ALTO, SUPERIOR",0,0,0,0,,,BASICO,ALTO,BASICO,ALTO,,,BASICO,BASICO,3.5,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",BASICO,BASICO,3.5,ALTO,ALTO,4.25,"BAJO, BASICO, ALTO, SUPERIOR",,,,
